N,P,K,pH,temperature,humidity,rainfall,label
106.69106767615806,69.26216667398111,61.037396307836495,6.47705271170662,25.757480918470687,88.32877597085061,191.99555389416335,rice
108.32749382079525,62.625273444195216,61.73335383713144,6.853090848056219,25.607472566441434,77.69558022832477,223.76792920582164,rice
120.61078098506317,70.16232630275573,57.403150170229935,6.40315318542675,26.900366723779936,80.4616526719061,216.65729142219342,rice
113.87317026714669,60.36534764210958,64.702373219691,5.851746531986185,23.463418537998564,82.7371592430342,191.28325227052727,rice
118.16205651965818,57.84929311019684,62.79977756651508,6.526148115457218,27.161909933599173,76.82068924410281,227.4474562823244,rice
110.05116530509794,60.09245674476024,67.31051737131635,6.539811939114694,24.099674684261807,84.3490104249501,204.2202960470736,rice
110.56758672625624,68.31065337260523,72.93008408072676,6.25243690023463,28.1995500619844,74.23956100238749,207.72322357446626,rice
112.94158603242288,66.40495933867517,61.88650240089703,6.458375549928545,24.26049859801175,81.05317621527894,222.74403145531537,rice
111.78507742982524,61.53545202369673,69.49799937716625,6.561459904175321,26.21929317825844,87.14814420961807,197.56507483616892,rice
107.19909479901516,68.7364680256163,68.05185132716733,6.495819681207171,25.17599107496317,90.38832447894212,201.12642916746256,rice
112.7354869058502,63.98903673783053,63.911593983863895,6.719755370397438,26.238124523482046,88.06754818000319,229.58218210731494,rice
110.1050192081638,68.40976485647482,63.44866621703272,6.564833270497688,24.804785418448475,84.48497982496359,218.9273553815537,rice
105.90889658383264,75.4619363784273,59.96991309250149,6.257162277442454,26.737166310250103,87.95831346981468,219.36179725578234,rice
113.1417275463214,64.93876613576543,60.51372814257084,6.515160911638746,23.984257432731834,88.87559866708875,207.79413927746793,rice
105.87251401603744,63.393070791735035,67.06465727137812,6.387255089439205,23.76666940665035,85.21843605745956,213.67449856663083,rice
107.46528412314436,62.644808471908384,66.16024968678818,6.210383131700535,22.88880433843517,80.40777889373783,206.7982927243223,rice
111.55453782799002,72.37678108474776,69.2882981160101,6.468012294007314,24.97147568814597,78.98735317681096,209.72230296011415,rice
108.5567068053993,66.61359280169044,60.86384528223839,6.603869302848234,27.299108369503866,83.45619925771571,216.02567583148414,rice
113.45071995855557,62.99389764057082,66.12046240905208,6.502518480156359,25.146514147823247,80.13495108072267,210.36765261388413,rice
112.48999145622724,72.2557180389752,69.79635413042604,6.9306364915023115,23.848978655667924,88.36160318360339,212.75013008607527,rice
120.94901466608836,60.95850857322424,60.80139078909612,6.380121470911195,21.81415641353529,81.3712248915962,198.61301007669454,rice
110.75196893238103,66.70877987888579,74.38085419607943,6.69008476763721,24.134644516506395,79.50792664325822,217.3787875725976,rice
103.3988339648968,74.15729382927177,70.89720060360644,6.406164869579059,22.430298206363684,90.76936187082707,208.28190232121074,rice
116.1890815598673,57.02786170602816,62.00312488523114,6.501048739943637,25.070470890647112,81.74967264260378,219.3427489852125,rice
104.66189785308703,64.28810257489353,65.60147815855949,6.60288776681175,26.067422317133335,78.37678954081065,186.98828743896567,rice
116.38838410949255,66.66157005989795,61.25756731721723,6.8102303951045045,25.173511951439288,89.89648592031914,211.01277722115162,rice
120.30373962440993,73.77670421221602,63.75517925760463,6.694314190190871,25.96806392437772,90.84315778766174,195.52614809129844,rice
113.43025729999219,70.29212243424794,56.20630256788443,6.263348297466845,21.94115173335985,82.65296582777721,220.76313383693943,rice
117.51178526048014,65.37047390209888,73.14307772785646,6.223979708357022,22.444926340967267,83.72226150551691,215.7609817340896,rice
109.83652625952953,54.66278949980062,64.55439980243605,6.239106099899029,26.004508823245057,85.83299123048424,195.90180320508966,rice
107.43066541331653,59.703932390555245,64.68660451363414,6.691028464100247,23.521410930496685,86.52023257758923,202.04613572441338,rice
106.03563583868828,64.46484820022721,59.82378838790313,6.389270138930564,23.203183161116726,93.82362566458195,210.52895327957592,rice
106.50137246003708,66.0698995536711,64.43835975154585,6.455806080093355,25.921250050065137,87.78753855023652,202.04248278584208,rice
107.1209087967766,63.62474151424178,53.49039417632208,6.19696178756029,27.050311401166788,92.22483856750642,206.26445940665434,rice
112.88278481527882,66.55625077271768,80.3944040422762,6.7239149822869155,24.80812361277885,79.22229779699788,185.90330519613642,rice
111.01731817933612,61.21824627357849,57.888731452011626,6.370685423151495,23.377677994578406,92.43570817536282,223.22459635424175,rice
109.96013679341691,72.39972069445012,65.38684153823809,6.327743159734347,27.284686115904485,86.69455021842329,194.44130768510314,rice
109.04830660958196,60.62190873307621,58.08600134517832,6.685235509506328,27.864124960705198,77.00716213090429,218.44453855035857,rice
106.74678715439086,62.56437308117652,62.03803037880566,6.327201846064037,25.07278244191724,79.84524941794481,214.05685238669759,rice
109.74880945275432,63.80525976566795,60.46218168979201,6.384645733886334,26.133086838738635,86.5045859381219,195.33667132802174,rice
110.49666152714613,68.75693561685894,56.652973594393146,6.608672038475987,24.00606436158123,86.8529933429658,198.55111265186224,rice
100.9755894966774,56.862287810584185,65.24042473330691,6.551944500344296,23.643525062343386,87.19296229388686,185.0771990659656,rice
109.66960100676341,58.94491900118771,61.7408194609892,6.509479734263283,23.709379952074073,82.07722227885087,225.09439213821662,rice
107.11554065238425,69.1784605603257,59.35146572671191,6.605960835583057,27.16235293098685,71.64177749936356,198.04657116794286,rice
112.8853606359027,63.984773069785035,66.85572936685655,6.379202962656836,25.12988468120935,83.2216138230396,227.5167309248971,rice
111.27210421650607,66.68801331037601,62.94061516938766,6.402478755185501,24.35116271827057,85.97226071189148,203.68523278769607,rice
111.44887428448206,75.37700399322719,69.35562351715846,6.434795293566432,26.801820883245917,81.95962313489224,179.42813197233218,rice
104.95956844541298,55.646040394870724,63.24243257979346,6.503683675837911,27.514655968412924,85.63463686882082,206.71349206786704,rice
114.14702790591744,53.944323454960575,66.17807279054283,6.654173038777393,22.782120631330237,89.71877021603464,215.07744611241623,rice
107.923560430496,68.16390933053142,76.35346428902199,6.536373251011699,25.372330879450505,81.70319550229878,197.25233445802812,rice
114.15167908272123,60.719580870455665,65.35783118609696,6.404468510646977,25.71846973861959,85.66831052643474,225.5630991638685,rice
107.44991800572626,63.65062532353314,60.106181421088465,6.411141347984778,25.565950739567278,87.78494308322676,196.16752013733563,rice
114.3480296005283,71.77818929402476,67.0671745161185,6.8753591625116135,23.83931620134464,77.77672648344291,183.31919626643582,rice
117.48022155744592,68.27182828177028,64.72207664544773,6.555993725263964,23.311766429052437,96.22875989808414,211.9383177296284,rice
110.54697397302446,68.62883311949346,67.40504615868356,6.544776804855826,23.814288316832034,86.35734178567998,238.2303674471255,rice
116.7271002307749,72.96593313319698,62.443921617844076,6.3020790359482834,24.81131961985053,84.27862456144348,226.41287277706422,rice
101.5376768514259,72.64775159730307,64.20996050710505,6.414623786010516,23.48184343710975,75.72571664067115,222.34755875942872,rice
110.36658983594202,58.55019550129473,58.52460613968192,6.432843060141974,27.50353228793409,82.70204324318198,187.4528557032284,rice
108.77128467957027,63.63638215126165,51.515566785292144,6.489141026696438,24.653598204686983,87.48103182406709,237.73434142418017,rice
115.63282514773879,63.65555654722585,59.46737045629165,7.014671960649972,25.08882765102173,84.06964645956474,209.63812369334994,rice
110.99042380383928,64.27819794038028,62.13168996559882,6.390628211751921,24.950870094676002,81.28287614433117,199.30731325984254,rice
110.53215113845948,63.72511391289572,72.51996494291345,5.969806038321398,26.637260277883694,90.23042596248814,178.89914651387775,rice
108.28656202959826,63.142795670021044,57.96244152641089,6.344436662481825,23.334136231801256,92.76135221711812,224.03517589721193,rice
116.3577754749708,68.60836032021618,59.354741143913856,6.395095946744045,25.73406184184188,77.88936095554027,220.69497645258582,rice
108.79837300920933,63.12589596225201,68.55479984101746,6.588852662297208,24.458550751271382,89.79664901682123,193.78405008600154,rice
113.07967803472133,67.96550628984193,63.45226780343005,6.565226604448424,23.123329635422046,88.6201350960345,207.22646795335515,rice
107.38638489740481,70.24504612918444,61.4782815472862,6.218307740727288,22.665056239714144,87.0300497567282,190.79355971255575,rice
118.77397090992183,54.59035296058139,73.48228184145019,6.542203493440524,24.85493033219441,81.27540456595526,215.98704171528107,rice
109.81182648787576,70.5165094100826,65.5711382433102,6.5300603522923755,24.454581681679215,83.71527188139466,214.61702653338088,rice
101.44915803671687,58.25907288947143,68.71632047011357,6.534173087625589,24.72402499547098,84.09216966532696,215.21372558042506,rice
107.30120159845319,61.108476372988434,65.9792262754884,6.304325444476993,25.612379133571707,75.48708197881079,225.43733455988465,rice
112.36298741206521,66.28014867156938,69.91345491972757,6.833094888892515,26.521555097527195,74.79562884334177,190.80634549896448,rice
106.8759071115216,65.13045525105417,67.58829510234561,6.3548512373693065,25.280150146715616,80.22308533823339,200.82723295512076,rice
102.96669451575889,60.38383376944548,58.241576971918334,6.304825349404533,26.58046269491176,79.25300555584029,249.48573097256087,rice
112.46658950440445,65.92418061847437,60.70821109909393,6.640061975881799,24.13654326064334,84.6100490732268,248.40126807403192,rice
109.51970050137675,70.74636663142837,61.48411787437056,6.493002301900607,27.656200953453265,80.86516471106117,237.18672836995393,rice
113.53875967727738,62.18766612052866,68.1620386952776,6.694510889925346,25.932714943325795,76.14887640054772,199.09294236262696,rice
108.76240682224248,64.62783285449977,68.10336048775339,6.5355402001866505,22.996983461934846,85.90098925502981,219.15878617925733,rice
112.7989522396552,70.4039036277731,69.16961077274452,6.591836015845687,24.89475143281203,75.69519533242004,216.4442732869888,rice
111.03843843581555,66.35789418597686,58.61625712089845,6.283788691918348,26.579729279999356,83.80222423071673,220.22251046058938,rice
110.1415918806523,65.14878069747873,69.69141902988,6.396791054356525,25.144181165411474,81.6886235564748,203.48255658851528,rice
108.4541393826568,66.11066885816857,62.60625689168261,6.751151225114704,23.658089046670746,83.0656417791932,203.40403412588736,rice
117.23488942176867,65.98277388255788,70.15922269734317,6.202887925392606,25.400575398803888,88.44815397811719,211.23425983913137,rice
115.32740187532676,62.41355774949814,72.0467372009279,6.95977962472385,24.455742159340513,81.77248739299614,231.80076715676552,rice
117.89786072865357,62.38569986423366,62.89906591452071,6.443643078227899,22.983324233448585,79.40674026757901,194.937888498719,rice
106.16101217447935,64.8265755630661,66.1710736626826,6.810100098562815,23.502468938891813,88.92161199238292,206.79016733661737,rice
109.75268145173783,68.37409746083301,59.386389892188504,6.57648194923681,25.249678312319585,86.46225632004075,214.33752965861729,rice
122.27650069955448,61.81130007874342,62.34501522499091,6.375371894715047,24.16678432125962,80.81306436346742,227.83524796661328,rice
117.10252123994927,62.146268531252616,60.838222134478855,6.594283111277281,24.171665433578543,87.16465908877755,213.0438453127695,rice
102.42127942501384,72.73752600665031,73.9793883654776,6.377442261903123,24.418447660096025,85.42932695362452,215.01685184980536,rice
113.29272136336415,75.05102269383175,64.11526386252976,6.340340551092309,22.931021157978208,80.3453498002904,209.50309540689304,rice
118.97278931758893,62.41194350481914,66.11893975819449,6.496715420785449,26.782589910172128,96.63466212936811,202.0369684061952,rice
107.5528027874089,70.22080438534536,68.40945744813156,6.8693414651472064,25.875892277988946,82.2035395460647,218.85982246038463,rice
115.54351790291454,69.10241090598682,67.53637015553649,6.713334937917831,26.75394338566851,90.91079495518764,219.73064831384465,rice
109.16440959841573,65.73356843216662,71.03254483254179,6.336612865802553,25.55300996330935,82.0333059383632,210.43117234402226,rice
116.39225931303649,65.95549534009952,65.23218274078074,6.228028771804016,26.11938034904083,87.22742090570537,242.44882084958192,rice
108.461108825235,66.0957516383197,66.24691841855378,6.815490655952695,24.857056701419573,85.39510762885169,219.1184476457481,rice
110.9330456157818,62.76783192724736,65.97044996449154,6.714726349971954,23.46022705088341,84.66484837073438,199.4981877759124,rice
115.97523314462421,57.384065476081126,62.20539076364206,6.575442375012904,27.34828604385151,83.67124869463507,201.672007099602,rice
119.40578534720295,57.75993049791878,54.00597021689959,6.588002890010666,24.24691866347108,78.89383591434644,220.6253467094903,rice
111.219003568856,62.17960684631636,58.59847800664553,6.674491465656029,25.975301766937992,83.50412068110309,237.699554940715,rice
104.64957616836924,57.372374145376305,61.540459650593775,6.490882796728901,25.36500917398404,82.79381971071835,215.28083094771446,rice
103.74230287904778,72.2188230203663,64.58924410803715,6.7234591663176255,25.514088019566557,86.28376609576893,218.54650920348305,rice
112.23854280008658,68.21361379933772,71.64576265066216,6.539304233940294,26.063505636382768,83.55132152856386,231.60175823174208,rice
106.61803848970365,74.00470216455408,64.79921024677829,6.213844979576391,25.192156622366184,80.59474171262559,222.60965323483086,rice
106.73688010348805,62.7690828339261,55.552296345272346,6.409538736150185,21.364181010056566,76.08048588257138,221.40621984216446,rice
113.92900079325416,67.12728780892482,60.165119284353935,6.490457728771604,24.99459619136415,78.20817655403728,232.55097452650728,rice
114.38681145287836,63.89517913085168,65.13442919497265,6.541676561589511,21.937397697363565,82.76411308739702,199.77023628003303,rice
104.99189995052542,63.594498535570224,73.98843263424762,6.628168572253402,24.143231515325805,86.86291390678079,230.99033154879004,rice
114.62316841456385,65.29815184960087,61.76531611147213,6.639644662722718,25.590228078132625,88.47596610013866,219.52757702522953,rice
115.24776357659667,62.32382394219716,71.58697032817163,6.53951992093848,28.112891308937897,80.55406090955216,236.03945704747875,rice
110.98955391731324,61.74290998192776,62.580570829728394,6.435930538361136,25.636248919602874,86.6141774401775,201.39449994092132,rice
109.87822703869509,75.71135179305932,73.63771585050355,6.5872647339348065,25.0570052172523,84.60015663359131,219.20276959095625,rice
104.88603717400797,63.71311731288328,56.65707963061205,6.579844624521056,25.97079390955411,81.58406768850313,233.6098014493505,rice
103.8711716849883,57.6781255989509,66.12225909279987,6.709419660522431,27.5258915371868,81.7055786856553,226.18021250146944,rice
109.80745765249647,64.1368635002959,69.41829968743336,6.630464575682684,22.635411764523624,91.38270174862947,230.70137031221176,rice
106.87218649245236,66.97901766718705,67.4701509314137,6.552134753164782,24.17454226923187,80.64188316030975,209.6166889351283,rice
115.86364509629682,67.71800077297216,63.14692833956947,6.654339742129669,20.727186069054888,89.74382850186052,183.9042933183285,rice
108.18779529298433,59.40165052686928,58.52659262139547,6.732165357475704,24.298448198032162,85.73251940865357,209.29619131681224,rice
112.3852041361156,65.38410945530127,58.58503887905715,6.699253363889428,24.259365125258032,76.21709050670124,203.57827258551131,rice
117.50379895317155,69.25110871056746,63.2567393279607,6.430148459136314,24.517547423173927,94.3837399178042,215.7290317834733,rice
112.15020823595535,70.15141727015921,66.19394579513256,6.448191570835859,24.70547522637253,83.64199370292968,209.44166645235237,rice
113.6381477181849,65.2597294290365,68.66320038607789,6.483856683978283,25.117952785474134,74.00899657733946,223.74491512053723,rice
111.73244237948997,69.99005054929826,50.518723109031555,6.917674940956146,24.79061555776724,89.54091408368758,194.40141109311705,rice
113.06386952531285,59.732922184131716,61.88115519652097,6.882806270773357,24.71397639885498,85.08716436589862,223.0510159603313,rice
112.47840943986303,65.75209452571788,66.82480501233113,6.980683117047655,24.91357180444962,85.00549523357483,225.75981594011418,rice
115.52762966478991,70.9351515278019,68.19365111014592,6.271399017453903,27.450147298451643,78.26827303490656,214.5395319785855,rice
106.22862074990321,64.67930826703504,66.6438120515174,6.564271443090055,25.632881131352928,92.06855634529323,216.8030145227097,rice
108.77921682354676,69.82043584144179,70.9473524446232,6.254478436972602,25.89610010477479,87.5058637115545,205.5365474496001,rice
116.8785340665581,64.24972206483737,65.6278822673577,6.465385635143226,25.023368571372202,78.518624565524,188.39923676108558,rice
117.97252531612486,60.76519325840836,60.04303825271846,6.069321977279257,24.041557378465747,77.3845510329625,234.63022740204553,rice
115.04908544671318,61.55924827411138,76.26217902672154,6.696353097398319,24.512752924737065,71.50297142563214,244.36413858886112,rice
103.05213766618202,56.77300626521554,70.1128521600482,6.987950481267855,27.076409227765776,86.8195456002618,218.9213151249793,rice
114.26707779390154,68.79464294893383,66.40595711984687,6.520840220790375,24.906110308150716,80.23017705566662,205.78987384699838,rice
101.53521592902307,64.50830186602624,60.057044464245415,6.279282136556846,25.269841226730218,90.96001143172299,223.7747490900347,rice
102.14749698188412,60.05185931714831,69.70385593994108,6.303502521292338,24.663050275004462,86.75026049512276,195.47483317704547,rice
110.5268775307298,58.32987252540898,61.99316178024393,6.563956386828507,22.610509399702497,86.20237368980199,209.7054330160998,rice
112.76244977208574,66.11957067032331,71.82070214986922,6.525044900529582,24.35589168831212,84.61148751516141,218.14947043554582,rice
110.24430035162852,65.20295845601942,61.490041560966226,6.367419816489811,22.89609209230046,92.74788371593469,191.34205146913072,rice
106.53547401102047,61.40796367215401,69.47462188472221,6.441010064341595,26.8716131090106,80.63254687878066,214.18491243335703,rice
105.82326473370121,75.72574563886694,59.062007904852436,6.561964142045405,25.950665321398148,86.0689954872575,207.22068511683437,rice
109.35089650133287,65.21905735989554,64.26498999185756,6.692775823358982,28.315784502387025,81.21254107496082,189.45295530631384,rice
109.55858975824373,77.8985466882716,60.98162716015135,6.8278233610888135,27.51655122111466,81.23205879146003,218.53474618777912,rice
118.14198311564269,63.10436129506257,63.98209819948819,6.383663817210271,23.4778649039607,80.75361227466996,191.64089599856615,rice
110.17041734129613,61.150133844706794,66.16892955895374,6.188820870759274,25.496320348321685,88.16764480804463,180.09396536142816,rice
111.87028284923787,71.13834496236646,58.951794906543974,6.834514477367541,25.62852851404907,80.47494072120796,209.16346383513442,rice
112.7916345626086,65.38002695706206,67.69377996223184,6.315865281384127,25.254041236054118,76.9314275154751,208.3316090797695,rice
105.48046179267605,61.322350287051165,71.18046587605218,6.718262024118854,25.913707181360767,78.5384361766371,205.25387325457797,rice
116.06548849989592,65.70858456819953,76.59664769990847,6.578663567878874,25.28807367473505,82.4544176789875,212.00311357173425,rice
109.23765081809728,68.54054338344295,69.78351158397292,6.34280210789841,23.003150569663333,74.81897313448351,217.61986990368814,rice
104.48316696913064,54.23554703523759,66.94289302265481,6.998599903486558,24.99089363269016,88.19245387225821,211.2274403782135,rice
109.50555173404429,69.59538241493884,63.548627279056745,6.553478462814381,25.48254670929402,80.65954773178476,224.88063524304783,rice
109.12520121652295,61.221274202535774,67.68254921785201,6.320306403641792,25.042271736053692,83.95440501677898,226.28843348747367,rice
112.37349116439977,64.87486520627428,69.08883149600143,6.7780415098034625,25.83671545952779,84.0517630992169,190.3224565147476,rice
104.67443168462313,63.473876478226664,61.952438989203586,6.46260573940291,25.08497488734566,86.64846377178365,208.94251832911362,rice
112.43250821913101,65.3223720740506,55.12266716823064,6.312132921236249,24.783868666417575,77.95152628579446,218.99893094994306,rice
117.65375416171848,71.09380925848659,63.93278564534896,6.79814522736999,25.223001185803167,82.3145701444098,200.7989600468859,rice
108.48765156755935,63.05911590729386,65.85208111187744,6.532114796209973,25.004569030230122,86.18469084873175,227.85969412179512,rice
114.74777067720662,57.575510157750486,52.230394325490224,6.686863982247854,22.949681952376867,82.87617299053659,192.4483046091096,rice
100.9900978120999,67.70731364102394,68.79577580151323,6.3846979198546565,21.113436561782635,81.26877775873758,215.8770600810382,rice
102.60544215612936,65.91679959889578,64.92345075413502,6.615858299920218,25.17937055262123,79.13465529559222,227.94857252496737,rice
109.20735213486515,64.86347730245033,60.33366020463402,6.411343549761698,23.672795928959648,83.13526970038288,235.67562720213516,rice
103.14049428534322,56.932193010616295,72.35585163746805,6.458135264569627,23.996390892010126,89.19952343698039,200.91576690394703,rice
119.13004856773468,68.38962935669635,62.560442959271484,6.931461642653101,24.091427615494993,87.71047686004654,214.48938870609737,rice
116.50870644699398,72.80755598363426,65.16002074532884,6.3493164259307635,25.689958214408676,80.61142315123946,240.20080871289935,rice
110.68267665541369,63.17339224343946,65.92340152932454,6.230574742094061,23.542578942234023,90.00206953972213,200.14658581542906,rice
104.7654450865903,67.68326376263643,70.92852077331499,6.643790662133013,26.494071528708723,80.21602455715269,188.67283999887235,rice
117.50666825977743,63.38660080578932,63.745834917724764,6.765638828369812,25.83434501410099,86.27943886040804,242.47503517351626,rice
106.78240884809928,69.63920064040619,65.28506562448543,6.5537184557726516,27.292702639618796,86.53917878144811,218.0744411857445,rice
115.362536686549,63.17523635228557,60.80395166330497,6.291038161195793,22.050465115935996,94.28103564970161,193.45187451417476,rice
108.89373188207114,63.6159335005554,66.5370334890455,6.663147442507859,26.290710232539617,81.08461280715531,207.49317429320382,rice
111.4128997524415,63.75654436908226,73.03672788009996,6.5981949903276504,26.102316679074725,87.31440634333707,227.60210786227987,rice
110.90510779351854,58.51584026022077,66.99843975876321,6.369728621241634,24.207074977375363,86.93182009377547,228.57424607150455,rice
110.1063578836803,66.54416506299482,73.5110747231762,6.548150635897714,28.90252467127059,86.82754822815772,183.58855861266272,rice
113.76670810552267,66.90579192441389,71.44876377041373,6.634636270253992,24.792316024024338,77.87850881855317,206.8646511407096,rice
105.7473977289535,62.09738275097639,67.94289202210305,6.833980900870281,25.592007294734472,78.02058468982408,216.6690400233021,rice
115.98315743322826,61.95108547840309,64.3299141666354,6.5029376389458395,23.82265253037664,87.2414021692193,208.18577777088328,rice
112.09766221953514,60.5625391109895,62.812708498382946,6.644476271565554,24.44075027186235,92.63481925616702,204.00545721578095,rice
111.12342362875943,69.66295415936546,57.90817133533484,6.147838237603845,22.711515528144858,90.31292051713591,201.7221278116133,rice
122.79099642834126,62.17876200671306,65.92275651598518,6.808421990513575,28.009139332238686,94.30751788318199,228.12549345889713,rice
115.12031262905731,67.96263474600592,68.89180538083319,6.3897628567342935,23.77270167486654,83.98312771294523,207.44723066212606,rice
107.73385975336362,68.48193723728357,69.77652604285255,6.517681377258369,27.216295121582892,78.29155442933248,207.09510811080423,rice
106.41588839698598,55.667316914634696,64.5865965707865,6.475650498323343,27.270174614863198,87.15405842277389,194.63719763506194,rice
109.27046283167094,51.10516847762676,47.910488517343076,6.654703180230034,22.56084114491478,65.13896611964473,88.83122929556279,maize
109.42293152967305,52.71621764136094,42.55575289106863,6.476076513342198,24.211329370366805,58.157803172185744,77.34751571277172,maize
99.26198706850666,42.66981749065879,37.026484663666025,6.802720021313943,23.200948740507133,61.15041582144856,29.416066800775262,maize
99.86242547474681,53.86125798334872,53.30629607273935,6.608580748682746,23.09668190945733,69.34387128037511,57.52421841217563,maize
101.50895949909733,48.83040139192345,51.13466611942154,6.679969184704009,23.69448937473455,62.6100870662172,60.0967946894021,maize
98.86760554049236,46.83682753408089,49.567923131166246,6.5393642098639315,26.239032853439284,65.64438199478715,72.17949058477346,maize
96.26394160426088,32.87879869863529,49.42022698180525,6.8473687794184865,23.57800866432268,67.33495358612436,80.23908826556149,maize
92.18727071556728,42.35473661326853,48.971323398109135,6.449142115366151,24.440336898249942,60.21709097688297,79.4964497365029,maize
99.82179258851258,36.92434092047245,50.82369677228586,6.55308168464039,22.784621344478428,68.00284598615471,89.72956024143073,maize
94.92089090510801,45.308399249239855,47.14408250165287,6.838621121452629,24.264662332915837,65.16486080458338,60.0861466902692,maize
100.43071941523188,39.639304940071966,30.393247582526964,6.787311960831533,25.355902261629293,55.185337822290805,57.354039429350934,maize
103.09577130502599,55.2874773485585,45.10396853837704,6.554399411754173,23.72565533834274,73.87438209574093,62.810537313131974,maize
96.00403996674873,42.58628238908984,40.23335695870644,6.724534063198959,26.43701768770434,68.61539636558014,68.71469746810568,maize
98.54094365542228,37.18404595651671,49.415548885735795,6.68443256059744,23.72928012961406,82.96553783922431,76.98129362548529,maize
96.24104474952408,42.86821201897229,50.74222854598378,6.722654082107553,21.84258303252395,71.59614467287602,62.47783871691509,maize
109.36648888108773,50.40024032857324,42.76339052170624,6.956203272347023,24.101783265791106,71.2638683756111,79.77099225941713,maize
95.76821672504563,41.78225083841269,50.14980408790581,6.633044933578692,23.394527305137004,62.224387103253235,78.85398598390192,maize
110.31262459621573,39.66233542872864,45.12109728336379,6.982444111083086,23.880537913131427,69.26185898124866,56.5640970777968,maize
102.14153548603824,44.06427867497726,49.928649978399314,6.9374772103129505,27.88434546302792,69.89816586606788,77.3869447487325,maize
